"","Neighborhood","Airbnb","Date","City","ZRI","ZRI_City"
"2405","Upper West Side.(New York)",1413,2016-08-01,"New York, NY",3969,2396
"2406","Upper West Side.(New York)",1401,2016-07-01,"New York, NY",4013,2407
"2407","Upper West Side.(New York)",1365,2016-06-01,"New York, NY",4040,2415
"2408","Upper West Side.(New York)",1338,2016-05-01,"New York, NY",4060,2419
"2409","Upper West Side.(New York)",1314,2016-04-01,"New York, NY",4047,2421
"2410","Upper West Side.(New York)",1293,2016-03-01,"New York, NY",3993,2418
"2411","Upper West Side.(New York)",1276,2016-02-01,"New York, NY",3949,2409
"2412","Upper West Side.(New York)",1255,2016-01-01,"New York, NY",3915,2399
"2413","Lake Catherine(New Orleans)(New Orleans)",2,2016-12-01,"New Orleans, LA",1354,1390
"2414","Lake Catherine(New Orleans)(New Orleans)",2,2016-11-01,"New Orleans, LA",1330,1384
"2415","Lake Catherine(New Orleans)(New Orleans)",2,2016-10-01,"New Orleans, LA",1322,1381
"2416","Lake Catherine(New Orleans)(New Orleans)",2,2016-09-01,"New Orleans, LA",1328,1385
"2417","Lake Catherine(New Orleans)(New Orleans)",2,2016-08-01,"New Orleans, LA",1344,1398
"2418","Lake Catherine(New Orleans)(New Orleans)",2,2016-07-01,"New Orleans, LA",1357,1414
"2419","Lake Catherine(New Orleans)(New Orleans)",2,2016-06-01,"New Orleans, LA",1381,1423
"2420","Lake Catherine(New Orleans)(New Orleans)",2,2016-05-01,"New Orleans, LA",1387,1425
"2421","Lake Catherine(New Orleans)(New Orleans)",2,2016-04-01,"New Orleans, LA",1411,1426
"2422","Lake Catherine(New Orleans)(New Orleans)",2,2016-03-01,"New Orleans, LA",1415,1432
"2423","Lake Catherine(New Orleans)(New Orleans)",2,2016-02-01,"New Orleans, LA",1421,1435
"2424","Lake Catherine(New Orleans)(New Orleans)",2,2016-01-01,"New Orleans, LA",1423,1443
"2425","Florida(New Orleans)(New Orleans)",0,2016-12-01,"New Orleans, LA",1252,1390
"2426","Florida(New Orleans)(New Orleans)",0,2016-11-01,"New Orleans, LA",1256,1384
"2427","Florida(New Orleans)(New Orleans)",0,2016-10-01,"New Orleans, LA",1268,1381
"2428","Florida(New Orleans)(New Orleans)",0,2016-09-01,"New Orleans, LA",1280,1385
"2429","Florida(New Orleans)(New Orleans)",0,2016-08-01,"New Orleans, LA",1302,1398
"2430","Florida(New Orleans)(New Orleans)",0,2016-07-01,"New Orleans, LA",1323,1414
"2431","Florida(New Orleans)(New Orleans)",0,2016-06-01,"New Orleans, LA",1334,1423
"2432","Florida(New Orleans)(New Orleans)",0,2016-05-01,"New Orleans, LA",1332,1425
"2433","Florida(New Orleans)(New Orleans)",0,2016-04-01,"New Orleans, LA",1308,1426
"2434","Florida(New Orleans)(New Orleans)",0,2016-03-01,"New Orleans, LA",1288,1432
"2435","Florida(New Orleans)(New Orleans)",0,2016-02-01,"New Orleans, LA",1278,1435
"2436","Florida(New Orleans)(New Orleans)",0,2016-01-01,"New Orleans, LA",1277,1443
"2437","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-12-01,"New Orleans, LA",1929,1390
"2438","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-11-01,"New Orleans, LA",1965,1384
"2439","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-10-01,"New Orleans, LA",1991,1381
"2440","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-09-01,"New Orleans, LA",2005,1385
"2441","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-08-01,"New Orleans, LA",2025,1398
"2442","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-07-01,"New Orleans, LA",2054,1414
"2443","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-06-01,"New Orleans, LA",2089,1423
"2444","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-05-01,"New Orleans, LA",2133,1425
"2445","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-04-01,"New Orleans, LA",2166,1426
"2446","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-03-01,"New Orleans, LA",2209,1432
"2447","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-02-01,"New Orleans, LA",2224,1435
"2448","Lake Terrace and Oaks(New Orleans)(New Orleans)",0,2016-01-01,"New Orleans, LA",2239,1443
"2449","Pontchartrain Park(New Orleans)(New Orleans)",6,2016-12-01,"New Orleans, LA",1248,1390
"2450","Pontchartrain Park(New Orleans)(New Orleans)",6,2016-11-01,"New Orleans, LA",1257,1384
"2451","Pontchartrain Park(New Orleans)(New Orleans)",6,2016-10-01,"New Orleans, LA",1274,1381
"2452","Pontchartrain Park(New Orleans)(New Orleans)",6,2016-09-01,"New Orleans, LA",1292,1385
"2453","Pontchartrain Park(New Orleans)(New Orleans)",6,2016-08-01,"New Orleans, LA",1307,1398
"2454","Pontchartrain Park(New Orleans)(New Orleans)",6,2016-07-01,"New Orleans, LA",1317,1414
"2455","Pontchartrain Park(New Orleans)(New Orleans)",6,2016-06-01,"New Orleans, LA",1325,1423
"2456","Pontchartrain Park(New Orleans)(New Orleans)",4,2016-05-01,"New Orleans, LA",1320,1425
"2457","Pontchartrain Park(New Orleans)(New Orleans)",3,2016-04-01,"New Orleans, LA",1305,1426
"2458","Pontchartrain Park(New Orleans)(New Orleans)",3,2016-03-01,"New Orleans, LA",1285,1432
"2459","Pontchartrain Park(New Orleans)(New Orleans)",3,2016-02-01,"New Orleans, LA",1278,1435
"2460","Pontchartrain Park(New Orleans)(New Orleans)",3,2016-01-01,"New Orleans, LA",1276,1443
"2461","Lakewood(New Orleans)(New Orleans)",3,2016-12-01,"New Orleans, LA",2800,1390
"2462","Lakewood(New Orleans)(New Orleans)",3,2016-11-01,"New Orleans, LA",2809,1384
"2463","Lakewood(New Orleans)(New Orleans)",3,2016-10-01,"New Orleans, LA",2809,1381
"2464","Lakewood(New Orleans)(New Orleans)",3,2016-09-01,"New Orleans, LA",2812,1385
"2465","Lakewood(New Orleans)(New Orleans)",3,2016-08-01,"New Orleans, LA",2826,1398
"2466","Lakewood(New Orleans)(New Orleans)",3,2016-07-01,"New Orleans, LA",2838,1414
"2467","Lakewood(New Orleans)(New Orleans)",3,2016-06-01,"New Orleans, LA",2868,1423
"2468","Lakewood(New Orleans)(New Orleans)",2,2016-05-01,"New Orleans, LA",2941,1425
"2469","Lakewood(New Orleans)(New Orleans)",1,2016-04-01,"New Orleans, LA",3037,1426
"2470","Lakewood(New Orleans)(New Orleans)",1,2016-03-01,"New Orleans, LA",3076,1432
"2471","Lakewood(New Orleans)(New Orleans)",1,2016-02-01,"New Orleans, LA",3056,1435
"2472","Lakewood(New Orleans)(New Orleans)",1,2016-01-01,"New Orleans, LA",3045,1443
"2473","Whitney(New Orleans)(New Orleans)",7,2016-12-01,"New Orleans, LA",1408,1390
"2474","Whitney(New Orleans)(New Orleans)",7,2016-11-01,"New Orleans, LA",1382,1384
"2475","Whitney(New Orleans)(New Orleans)",7,2016-10-01,"New Orleans, LA",1360,1381
"2476","Whitney(New Orleans)(New Orleans)",7,2016-09-01,"New Orleans, LA",1370,1385
"2477","Whitney(New Orleans)(New Orleans)",7,2016-08-01,"New Orleans, LA",1415,1398
"2478","Whitney(New Orleans)(New Orleans)",7,2016-07-01,"New Orleans, LA",1468,1414
"2479","Whitney(New Orleans)(New Orleans)",7,2016-06-01,"New Orleans, LA",1502,1423
"2480","Whitney(New Orleans)(New Orleans)",7,2016-05-01,"New Orleans, LA",1512,1425
"2481","Whitney(New Orleans)(New Orleans)",7,2016-04-01,"New Orleans, LA",1505,1426
"2482","Whitney(New Orleans)(New Orleans)",7,2016-03-01,"New Orleans, LA",1477,1432
"2483","Whitney(New Orleans)(New Orleans)",7,2016-02-01,"New Orleans, LA",1456,1435
"2484","Whitney(New Orleans)(New Orleans)",6,2016-01-01,"New Orleans, LA",1453,1443
"2485","Central Business District(New Orleans)(New Orleans)",369,2016-12-01,"New Orleans, LA",2194,1390
"2486","Central Business District(New Orleans)(New Orleans)",361,2016-11-01,"New Orleans, LA",2224,1384
"2487","Central Business District(New Orleans)(New Orleans)",337,2016-10-01,"New Orleans, LA",2231,1381
"2488","Central Business District(New Orleans)(New Orleans)",334,2016-09-01,"New Orleans, LA",2237,1385
"2489","Central Business District(New Orleans)(New Orleans)",328,2016-08-01,"New Orleans, LA",2230,1398
"2490","Central Business District(New Orleans)(New Orleans)",323,2016-07-01,"New Orleans, LA",2215,1414
"2491","Central Business District(New Orleans)(New Orleans)",313,2016-06-01,"New Orleans, LA",2204,1423
"2492","Central Business District(New Orleans)(New Orleans)",306,2016-05-01,"New Orleans, LA",2214,1425
"2493","Central Business District(New Orleans)(New Orleans)",300,2016-04-01,"New Orleans, LA",2241,1426
"2494","Central Business District(New Orleans)(New Orleans)",289,2016-03-01,"New Orleans, LA",2309,1432
"2495","Central Business District(New Orleans)(New Orleans)",276,2016-02-01,"New Orleans, LA",2379,1435
"2496","Central Business District(New Orleans)(New Orleans)",267,2016-01-01,"New Orleans, LA",2421,1443
"2497","US Naval Base(New Orleans)(New Orleans)",0,2016-12-01,"New Orleans, LA",1183,1390
"2498","US Naval Base(New Orleans)(New Orleans)",0,2016-11-01,"New Orleans, LA",1162,1384
"2499","US Naval Base(New Orleans)(New Orleans)",0,2016-10-01,"New Orleans, LA",1150,1381
"2500","US Naval Base(New Orleans)(New Orleans)",0,2016-09-01,"New Orleans, LA",1172,1385
"2501","US Naval Base(New Orleans)(New Orleans)",0,2016-08-01,"New Orleans, LA",1225,1398
"2502","US Naval Base(New Orleans)(New Orleans)",0,2016-07-01,"New Orleans, LA",1268,1414
"2503","US Naval Base(New Orleans)(New Orleans)",0,2016-06-01,"New Orleans, LA",1286,1423
"2504","US Naval Base(New Orleans)(New Orleans)",0,2016-05-01,"New Orleans, LA",1278,1425
"2505","US Naval Base(New Orleans)(New Orleans)",0,2016-04-01,"New Orleans, LA",1269,1426
"2506","US Naval Base(New Orleans)(New Orleans)",0,2016-03-01,"New Orleans, LA",1265,1432
"2507","US Naval Base(New Orleans)(New Orleans)",0,2016-02-01,"New Orleans, LA",1269,1435
"2508","US Naval Base(New Orleans)(New Orleans)",0,2016-01-01,"New Orleans, LA",1283,1443
"2509","Desire(New Orleans)(New Orleans)",0,2016-12-01,"New Orleans, LA",1261,1390
"2510","Desire(New Orleans)(New Orleans)",0,2016-11-01,"New Orleans, LA",1268,1384
"2511","Desire(New Orleans)(New Orleans)",0,2016-10-01,"New Orleans, LA",1281,1381
"2512","Desire(New Orleans)(New Orleans)",0,2016-09-01,"New Orleans, LA",1293,1385
"2513","Desire(New Orleans)(New Orleans)",0,2016-08-01,"New Orleans, LA",1314,1398
"2514","Desire(New Orleans)(New Orleans)",0,2016-07-01,"New Orleans, LA",1333,1414
"2515","Desire(New Orleans)(New Orleans)",0,2016-06-01,"New Orleans, LA",1346,1423
"2516","Desire(New Orleans)(New Orleans)",0,2016-05-01,"New Orleans, LA",1347,1425
"2517","Desire(New Orleans)(New Orleans)",0,2016-04-01,"New Orleans, LA",1326,1426
"2518","Desire(New Orleans)(New Orleans)",0,2016-03-01,"New Orleans, LA",1302,1432
"2519","Desire(New Orleans)(New Orleans)",0,2016-02-01,"New Orleans, LA",1286,1435
"2520","Desire(New Orleans)(New Orleans)",0,2016-01-01,"New Orleans, LA",1281,1443
"2521","Navarre(New Orleans)(New Orleans)",17,2016-12-01,"New Orleans, LA",1639,1390
"2522","Navarre(New Orleans)(New Orleans)",16,2016-11-01,"New Orleans, LA",1656,1384
"2523","Navarre(New Orleans)(New Orleans)",16,2016-10-01,"New Orleans, LA",1672,1381
"2524","Navarre(New Orleans)(New Orleans)",16,2016-09-01,"New Orleans, LA",1686,1385
"2525","Navarre(New Orleans)(New Orleans)",16,2016-08-01,"New Orleans, LA",1703,1398
"2526","Navarre(New Orleans)(New Orleans)",15,2016-07-01,"New Orleans, LA",1713,1414
"2527","Navarre(New Orleans)(New Orleans)",15,2016-06-01,"New Orleans, LA",1712,1423
"2528","Navarre(New Orleans)(New Orleans)",15,2016-05-01,"New Orleans, LA",1696,1425
"2529","Navarre(New Orleans)(New Orleans)",14,2016-04-01,"New Orleans, LA",1690,1426
"2530","Navarre(New Orleans)(New Orleans)",14,2016-03-01,"New Orleans, LA",1702,1432
"2531","Navarre(New Orleans)(New Orleans)",14,2016-02-01,"New Orleans, LA",1741,1435
"2532","Navarre(New Orleans)(New Orleans)",12,2016-01-01,"New Orleans, LA",1780,1443
"2533","Gentilly Woods(New Orleans)(New Orleans)",8,2016-12-01,"New Orleans, LA",1263,1390
"2534","Gentilly Woods(New Orleans)(New Orleans)",8,2016-11-01,"New Orleans, LA",1272,1384
"2535","Gentilly Woods(New Orleans)(New Orleans)",7,2016-10-01,"New Orleans, LA",1285,1381
"2536","Gentilly Woods(New Orleans)(New Orleans)",7,2016-09-01,"New Orleans, LA",1297,1385
"2537","Gentilly Woods(New Orleans)(New Orleans)",7,2016-08-01,"New Orleans, LA",1313,1398
"2538","Gentilly Woods(New Orleans)(New Orleans)",7,2016-07-01,"New Orleans, LA",1326,1414
"2539","Gentilly Woods(New Orleans)(New Orleans)",6,2016-06-01,"New Orleans, LA",1335,1423
"2540","Gentilly Woods(New Orleans)(New Orleans)",5,2016-05-01,"New Orleans, LA",1331,1425
"2541","Gentilly Woods(New Orleans)(New Orleans)",4,2016-04-01,"New Orleans, LA",1315,1426
"2542","Gentilly Woods(New Orleans)(New Orleans)",4,2016-03-01,"New Orleans, LA",1296,1432
"2543","Gentilly Woods(New Orleans)(New Orleans)",3,2016-02-01,"New Orleans, LA",1286,1435
"2544","Gentilly Woods(New Orleans)(New Orleans)",3,2016-01-01,"New Orleans, LA",1277,1443
"2545","Marigny(New Orleans)(New Orleans)",323,2016-12-01,"New Orleans, LA",1843,1390
"2546","Marigny(New Orleans)(New Orleans)",319,2016-11-01,"New Orleans, LA",1897,1384
"2547","Marigny(New Orleans)(New Orleans)",313,2016-10-01,"New Orleans, LA",1942,1381
"2548","Marigny(New Orleans)(New Orleans)",313,2016-09-01,"New Orleans, LA",1960,1385
"2549","Marigny(New Orleans)(New Orleans)",302,2016-08-01,"New Orleans, LA",1953,1398
"2550","Marigny(New Orleans)(New Orleans)",302,2016-07-01,"New Orleans, LA",1944,1414
"2551","Marigny(New Orleans)(New Orleans)",301,2016-06-01,"New Orleans, LA",1943,1423
"2552","Marigny(New Orleans)(New Orleans)",292,2016-05-01,"New Orleans, LA",1946,1425
"2553","Marigny(New Orleans)(New Orleans)",283,2016-04-01,"New Orleans, LA",1953,1426
"2554","Marigny(New Orleans)(New Orleans)",279,2016-03-01,"New Orleans, LA",1988,1432
"2555","Marigny(New Orleans)(New Orleans)",276,2016-02-01,"New Orleans, LA",2024,1435
"2556","Marigny(New Orleans)(New Orleans)",263,2016-01-01,"New Orleans, LA",2027,1443
"2557","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-12-01,"New Orleans, LA",1182,1390
"2558","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-11-01,"New Orleans, LA",1167,1384
"2559","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-10-01,"New Orleans, LA",1164,1381
"2560","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-09-01,"New Orleans, LA",1176,1385
"2561","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-08-01,"New Orleans, LA",1204,1398
"2562","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-07-01,"New Orleans, LA",1227,1414
"2563","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-06-01,"New Orleans, LA",1238,1423
"2564","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-05-01,"New Orleans, LA",1237,1425
"2565","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-04-01,"New Orleans, LA",1234,1426
"2566","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-03-01,"New Orleans, LA",1244,1432
"2567","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-02-01,"New Orleans, LA",1252,1435
"2568","Lower 9th Ward(New Orleans)(New Orleans)",0,2016-01-01,"New Orleans, LA",1269,1443
"2569","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-12-01,"New Orleans, LA",2321,1390
"2570","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-11-01,"New Orleans, LA",2349,1384
"2571","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-10-01,"New Orleans, LA",2353,1381
"2572","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-09-01,"New Orleans, LA",2364,1385
"2573","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-08-01,"New Orleans, LA",2382,1398
"2574","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-07-01,"New Orleans, LA",2400,1414
"2575","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-06-01,"New Orleans, LA",2427,1423
"2576","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-05-01,"New Orleans, LA",2485,1425
"2577","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-04-01,"New Orleans, LA",2576,1426
"2578","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-03-01,"New Orleans, LA",2628,1432
"2579","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-02-01,"New Orleans, LA",2637,1435
"2580","Lake Shore-Lake Vista(New Orleans)(New Orleans)",0,2016-01-01,"New Orleans, LA",2621,1443
"2581","Holy Cross(New Orleans)(New Orleans)",35,2016-12-01,"New Orleans, LA",1174,1390
"2582","Holy Cross(New Orleans)(New Orleans)",35,2016-11-01,"New Orleans, LA",1160,1384
"2583","Holy Cross(New Orleans)(New Orleans)",35,2016-10-01,"New Orleans, LA",1152,1381
"2584","Holy Cross(New Orleans)(New Orleans)",35,2016-09-01,"New Orleans, LA",1165,1385
"2585","Holy Cross(New Orleans)(New Orleans)",34,2016-08-01,"New Orleans, LA",1208,1398
"2586","Holy Cross(New Orleans)(New Orleans)",33,2016-07-01,"New Orleans, LA",1248,1414
"2587","Holy Cross(New Orleans)(New Orleans)",33,2016-06-01,"New Orleans, LA",1273,1423
"2588","Holy Cross(New Orleans)(New Orleans)",33,2016-05-01,"New Orleans, LA",1271,1425
"2589","Holy Cross(New Orleans)(New Orleans)",31,2016-04-01,"New Orleans, LA",1272,1426
"2590","Holy Cross(New Orleans)(New Orleans)",29,2016-03-01,"New Orleans, LA",1286,1432
"2591","Holy Cross(New Orleans)(New Orleans)",29,2016-02-01,"New Orleans, LA",1290,1435
"2592","Holy Cross(New Orleans)(New Orleans)",28,2016-01-01,"New Orleans, LA",1302,1443
"2593","City Park(New Orleans)(New Orleans)",74,2016-12-01,"New Orleans, LA",1748,1390
"2594","City Park(New Orleans)(New Orleans)",73,2016-11-01,"New Orleans, LA",1789,1384
"2595","City Park(New Orleans)(New Orleans)",72,2016-10-01,"New Orleans, LA",1834,1381
"2596","City Park(New Orleans)(New Orleans)",72,2016-09-01,"New Orleans, LA",1886,1385
"2597","City Park(New Orleans)(New Orleans)",72,2016-08-01,"New Orleans, LA",1937,1398
"2598","City Park(New Orleans)(New Orleans)",69,2016-07-01,"New Orleans, LA",1977,1414
"2599","City Park(New Orleans)(New Orleans)",69,2016-06-01,"New Orleans, LA",1995,1423
"2600","City Park(New Orleans)(New Orleans)",68,2016-05-01,"New Orleans, LA",1999,1425
"2601","City Park(New Orleans)(New Orleans)",66,2016-04-01,"New Orleans, LA",1994,1426
"2602","City Park(New Orleans)(New Orleans)",64,2016-03-01,"New Orleans, LA",2020,1432
"2603","City Park(New Orleans)(New Orleans)",64,2016-02-01,"New Orleans, LA",2040,1435
"2604","City Park(New Orleans)(New Orleans)",64,2016-01-01,"New Orleans, LA",2053,1443
"2605","Pines Village(New Orleans)(New Orleans)",4,2016-12-01,"New Orleans, LA",1195,1390
"2606","Pines Village(New Orleans)(New Orleans)",4,2016-11-01,"New Orleans, LA",1186,1384
"2607","Pines Village(New Orleans)(New Orleans)",4,2016-10-01,"New Orleans, LA",1187,1381
"2608","Pines Village(New Orleans)(New Orleans)",2,2016-09-01,"New Orleans, LA",1205,1385
"2609","Pines Village(New Orleans)(New Orleans)",2,2016-08-01,"New Orleans, LA",1230,1398
"2610","Pines Village(New Orleans)(New Orleans)",2,2016-07-01,"New Orleans, LA",1248,1414
